cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
35985	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-50	False	Retro-transcribing viruses
39470	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	20	1e-50	False	dsDNA viruses, no RNA stage
43076	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	2	20	1e-50	False	dsDNA viruses, no RNA stage
52874	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	20	1e-50	False	Retro-transcribing viruses
59525	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-50	False	Retro-transcribing viruses
64531	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	20	1e-50	False	dsRNA viruses
64671	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-50	False	ssRNA viruses
64672	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-50	False	ssRNA viruses
65432	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	20	1e-50	False	ssRNA viruses
67748	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-50	False	ssRNA viruses
87174	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	20	1e-50	False	dsDNA viruses, no RNA stage
22	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	2	20	1e-60	False	Viruses
38	119	118	118	0	1	364	0.3241758241758242	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	20	1e-60	False	ssDNA viruses
43	115	107	87	0	73	88	0.9886363636363636	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Hunnivirus|Teschovirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Hepatovirus|Aphthovirus|Cosavirus|Rosavirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Tremovirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Sicinivirus	2	20	1e-60	False	ssRNA viruses
49	110	110	110	0	1	364	0.3021978021978022	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	20	1e-60	False	ssDNA viruses
56	103	82	40	0	68	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	20	1e-60	False	ssRNA viruses
90	94	94	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales	Gammaflexiviridae|Betaflexiviridae	2	20	1e-60	False	ssRNA viruses
116	85	43	40	0	1	52	0.7692307692307693	Viruses	Luteoviridae|Polemovirus	2	20	1e-60	False	Viruses
131	79	43	30	0	1	30	1.0	Viruses	Avastrovirus|Mamastrovirus	2	20	1e-60	False	Viruses
162	73	70	70	0	1	135	0.5185185185185185	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	2	20	1e-60	False	Retro-transcribing viruses
174	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	2	20	1e-60	False	ssRNA viruses
177	70	37	37	0	1	37	1.0	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	2	20	1e-60	False	ssDNA viruses
188	69	67	64	0	1	1975	0.03240506329113924	Viruses	Siphoviridae|Podoviridae|Myoviridae	2	20	1e-60	False	Viruses
428	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	20	1e-60	False	ssRNA viruses
480	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	2	20	1e-60	False	Viruses
481	40	40	10	0	1	1335	0.00749063670411985	Viruses	ssRNA positive-strand viruses, no DNA stage	2	20	1e-60	False	Viruses
549	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	20	1e-60	False	ssRNA viruses
554	37	19	18	0	28	19	0.9473684210526315	Viruses	Sobemovirus	2	20	1e-60	False	Viruses
601	34	34	32	0	22	35	0.9142857142857143	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Cheravirus|Comovirinae	2	20	1e-60	False	ssRNA viruses
602	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	20	1e-60	False	ssRNA viruses
624	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	20	1e-60	False	ssRNA viruses
626	33	16	16	0	6	26	0.6153846153846154	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus|Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
650	32	23	22	0	11	61	0.36065573770491804	Viruses;Retro-transcribing viruses;Retroviridae	Orthoretrovirinae|Spumaretrovirinae	2	20	1e-60	False	Retro-transcribing viruses
771	28	28	15	0	1	25	0.6	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	20	1e-60	False	ssRNA viruses
865	26	24	24	0	1	1626	0.014760147601476014	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Myoviridae	2	20	1e-60	False	dsDNA viruses, no RNA stage
870	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	2	20	1e-60	False	ssRNA viruses
872	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	2	20	1e-60	False	ssRNA viruses
959	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	2	20	1e-60	False	ssRNA viruses
978	23	16	16	0	13	26	0.6153846153846154	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	2	20	1e-60	False	ssRNA viruses
1038	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	2	20	1e-60	False	Viruses
1098	21	21	21	0	1	65	0.3230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	20	1e-60	False	ssRNA viruses
1360	19	19	16	0	12	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Torradovirus|Sequivirus|Sadwavirus|Cheravirus|Waikavirus	2	20	1e-60	False	ssRNA viruses
2014	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	2	20	1e-60	False	ssRNA viruses
2185	14	10	9	0	2	9	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus	Feline lentivirus group|Equine lentivirus group|Ovine/caprine lentivirus group|Primate lentivirus group|Bovine lentivirus group	2	20	1e-60	False	Retro-transcribing viruses
2236	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	2	20	1e-60	False	ssRNA viruses
2344	13	8	8	0	8	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
2597	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	2	20	1e-60	False	ssRNA viruses
2930	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	2	20	1e-60	False	Retro-transcribing viruses
2947	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	2	20	1e-60	False	ssRNA viruses
3335	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	2	20	1e-60	False	ssRNA viruses
3444	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	2	20	1e-60	False	dsDNA viruses, no RNA stage
3828	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	20	1e-60	False	Retro-transcribing viruses
4118	8	8	8	0	4	18	0.4444444444444444	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	20	1e-60	False	ssRNA viruses
4119	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	2	20	1e-60	False	dsRNA viruses
4135	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	20	1e-60	False	ssRNA viruses
4253	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
4256	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	2	20	1e-60	False	ssRNA viruses
4699	7	7	4	0	1	5	0.8	Viruses	Aparavirus	2	20	1e-60	False	Viruses
4808	7	6	6	0	4	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	20	1e-60	False	Retro-transcribing viruses
4815	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
4847	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	20	1e-60	False	Viruses
5019	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	20	1e-60	False	ssDNA viruses
5267	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	2	20	1e-60	False	ssRNA viruses
5672	6	6	6	0	1	65	0.09230769230769231	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	20	1e-60	False	ssRNA viruses
5727	6	5	5	0	2	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	20	1e-60	False	ssRNA viruses
5793	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
6011	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	2	20	1e-60	False	Viruses
6979	5	5	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae	Alpharetrovirus	2	20	1e-60	False	Retro-transcribing viruses
7031	5	5	5	0	4	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	20	1e-60	False	ssRNA viruses
7033	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	20	1e-60	False	ssRNA viruses
8784	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	2	20	1e-60	False	ssRNA viruses
8799	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	2	20	1e-60	False	dsDNA viruses, no RNA stage
8859	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	2	20	1e-60	False	ssRNA viruses
9593	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	20	1e-60	False	Retro-transcribing viruses
11677	3	3	3	0	1	25	0.12	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
12053	3	3	3	0	2	4	0.75	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	20	1e-60	False	ssRNA viruses
12235	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	2	20	1e-60	False	ssRNA viruses
13090	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
13576	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	2	20	1e-60	False	ssRNA viruses
16823	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	2	20	1e-60	False	dsDNA viruses, no RNA stage
17703	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-60	False	ssRNA viruses
17927	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-60	False	ssRNA viruses
19261	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	2	20	1e-60	False	ssRNA viruses
33319	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
36654	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	20	1e-60	False	dsDNA viruses, no RNA stage
49629	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
55944	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-60	False	Retro-transcribing viruses
60604	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	20	1e-60	False	dsRNA viruses
60741	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-60	False	ssRNA viruses
60742	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	20	1e-60	False	ssRNA viruses
61432	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	20	1e-60	False	ssRNA viruses
63652	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	20	1e-60	False	ssRNA viruses
82087	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	20	1e-60	False	dsDNA viruses, no RNA stage
20	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	2	20	1e-70	False	Viruses
43	106	106	106	0	1	364	0.29120879120879123	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	20	1e-70	False	ssDNA viruses
44	106	99	79	0	68	80	0.9875	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Hunnivirus|Teschovirus|Torchivirus|Megrivirus|Mischivirus|Sapelovirus|Kobuvirus|Aphthovirus|Cosavirus|Rosavirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus|Oscivirus|Dicipivirus|Enterovirus|Sakobuvirus|Gallivirus|Rabovirus|Sicinivirus	2	20	1e-70	False	ssRNA viruses
49	103	82	40	0	68	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	20	1e-70	False	ssRNA viruses
77	93	93	87	0	4	87	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae	Quinvirinae|Trivirinae	2	20	1e-70	False	ssRNA viruses
94	85	43	40	0	1	52	0.7692307692307693	Viruses	Luteoviridae|Polemovirus	2	20	1e-70	False	Viruses
110	79	43	30	0	1	30	1.0	Viruses	Avastrovirus|Mamastrovirus	2	20	1e-70	False	Viruses
148	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	2	20	1e-70	False	ssRNA viruses
372	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	20	1e-70	False	ssRNA viruses
417	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	2	20	1e-70	False	Viruses
474	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	20	1e-70	False	ssRNA viruses
481	37	19	18	0	28	19	0.9473684210526315	Viruses	Sobemovirus	2	20	1e-70	False	Viruses
491	36	34	34	0	1	1429	0.023792862141357594	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Podoviridae|Siphoviridae	2	20	1e-70	False	dsDNA viruses, no RNA stage
527	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	20	1e-70	False	ssRNA viruses
550	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	20	1e-70	False	ssRNA viruses
569	32	32	32	0	1	364	0.08791208791208792	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	2	20	1e-70	False	ssDNA viruses
578	32	15	15	0	6	26	0.5769230769230769	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus|Deltaretrovirus	2	20	1e-70	False	Retro-transcribing viruses
606	31	31	31	0	19	31	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae	Nepovirus|Fabavirus|Comovirus	2	20	1e-70	False	ssRNA viruses
755	26	17	16	0	11	18	0.8888888888888888	Viruses;Retro-transcribing viruses;Retroviridae	Epsilonretrovirus|Gammaretrovirus	2	20	1e-70	False	Retro-transcribing viruses
767	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	2	20	1e-70	False	ssRNA viruses
768	26	26	10	0	1	1335	0.00749063670411985	Viruses	ssRNA positive-strand viruses, no DNA stage	2	20	1e-70	False	Viruses
770	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	2	20	1e-70	False	ssRNA viruses
792	25	25	14	0	1	25	0.56	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	20	1e-70	False	ssRNA viruses
852	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	2	20	1e-70	False	ssRNA viruses
870	23	16	16	0	13	26	0.6153846153846154	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Ampelovirus|Velarivirus|Crinivirus	2	20	1e-70	False	ssRNA viruses
941	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	2	20	1e-70	False	Viruses
1977	14	10	9	0	2	9	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus	Feline lentivirus group|Equine lentivirus group|Ovine/caprine lentivirus group|Primate lentivirus group|Bovine lentivirus group	2	20	1e-70	False	Retro-transcribing viruses
1978	14	8	8	0	8	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-70	False	Retro-transcribing viruses
2024	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	2	20	1e-70	False	ssRNA viruses
2124	13	11	11	0	1	1080	0.010185185185185186	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	20	1e-70	False	dsDNA viruses, no RNA stage
2131	13	12	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	2	20	1e-70	False	ssRNA viruses
2356	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	2	20	1e-70	False	ssRNA viruses
2419	12	12	12	0	1	37	0.32432432432432434	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	2	20	1e-70	False	ssDNA viruses
2427	12	12	12	0	1	1975	0.0060759493670886075	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	2	20	1e-70	False	dsDNA viruses, no RNA stage
2658	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	2	20	1e-70	False	Retro-transcribing viruses
2673	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	2	20	1e-70	False	ssRNA viruses
3000	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	2	20	1e-70	False	ssRNA viruses
3330	9	8	8	0	5	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Tremovirus|Hepatovirus	2	20	1e-70	False	ssRNA viruses
3461	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	20	1e-70	False	Retro-transcribing viruses
3726	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	2	20	1e-70	False	dsRNA viruses
3738	8	8	8	0	4	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	20	1e-70	False	ssRNA viruses
3739	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	20	1e-70	False	ssRNA viruses
3859	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	20	1e-70	False	Retro-transcribing viruses
4261	7	7	4	0	1	5	0.8	Viruses	Aparavirus	2	20	1e-70	False	Viruses
4351	7	6	6	0	4	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	20	1e-70	False	Retro-transcribing viruses
4357	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	20	1e-70	False	Retro-transcribing viruses
4393	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	20	1e-70	False	Viruses
4533	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	20	1e-70	False	ssDNA viruses
4642	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae;Influenzavirus A	Influenzavirus A	2	20	1e-70	False	ssRNA viruses
